region_code,region_name,geographic_level,state,year,year_range,number_of_non_employing_businesses,number_of_employing_businesses_1_4_employees,number_of_employing_businesses_5_19_employees,number_of_employing_businesses_20_or_more_employees,total_number_of_businesses,number_of_non_employing_business_entries,number_of_employing_business_entries_1_4_employees,number_of_employing_business_entries_5_19_employees,number_of_employing_business_entries_20_or_more_employees,total_number_of_business_entries,number_of_non_employing_business_exits,number_of_employing_business_exits_1_4_employees,number_of_employing_business_exits_5_19_employees,number_of_employing_business_exits_20_or_more_employees,total_number_of_business_exits,agriculture_forestry_and_fishing,mining,manufacturing,electricity_gas_water_and_waste_services,construction,wholesale_trade,retail_trade,accommodation_and_food_services,transport_postal_and_warehousing,information_media_and_telecommunications,financial_and_insurance_services,rental_hiring_and_real_estate_services,professional_scientific_and_technical_services,administrative_and_support_services,public_administration_and_safety,education_and_training,health_care_and_social_assistance,arts_and_recreation_services,other_services,currently_unknown,number_of_businesses_with_turnover_of_zero_to_less_than_50k,number_of_businesses_with_turnover_of_50k_to_less_than_200k,number_of_businesses_with_turnover_of_200k_to_less_than_2m,number_of_businesses_with_turnover_of_2m_to_less_than_5m,number_of_businesses_with_turnover_of_5m_to_less_than_10m,number_of_businesses_with_turnover_of_10m_or_more,number_of_business_entries_with_turnover_of_zero_to_less_than_50k,number_of_business_entries_with_turnover_of_50k_to_less_than_200k,number_of_business_entries_with_turnover_of_200k_to_less_than_2m,number_of_business_entries_with_turnover_of_2m_to_less_than_5m,number_of_business_entries_with_turnover_of_5m_to_less_than_10m,number_of_business_entries_with_turnover_of_10m_or_more,number_of_business_exits_with_turnover_of_zero_to_less_than_50k,number_of_business_exits_with_turnover_of_50k_to_less_than_200k,number_of_business_exits_with_turnover_of_200k_to_less_than_2m,number_of_business_exits_with_turnover_of_2m_to_less_than_5m,number_of_business_exits_with_turnover_of_5m_to_less_than_10m,number_of_business_exits_with_turnover_of_10m_or_more,private_sector_houses,private_sector_dwellings_excluding_houses,total_private_sector_dwelling_units,total_dwelling_units,value_of_private_sector_houses,value_of_private_sector_dwellings_excluding_houses,total_value_of_private_sector_dwelling_units,value_of_residential_building,value_of_non_residential_building,value_of_total_building,number_of_established_house_transfers,median_price_of_established_house_transfers,number_of_attached_dwelling_transfers,median_price_of_attached_dwelling_transfers,debtors_entering_business_related_personal_insolvencies,debtors_entering_non_business_related_personal_insolvencies,total_debtors_entering_personal_insolvencies,managers,professionals,technicians_and_trades_workers,community_and_personal_service_workers,clerical_and_administrative_workers,sales_workers,machinery_operators_and_drivers,labourers,debtors_with_other_or_unknown_occupations,area_of_holding_total_area,dairy_cattle_total,meat_cattle_total,sheep_and_lambs_total,pigs_total,meat_chickens_total,broadacre_crops_total_area,vegetables_total_area,orchard_fruit_trees_and_nut_trees_total_area,agricultural_production_total_gross_value,crops_total_gross_value,livestock_slaughtered_and_other_disposals_total_gross_value,agriculture_forestry_and_fishing_pct,mining_pct,manufacturing_pct,electricity_gas_water_and_waste_services_pct,construction_pct,wholesale_trade_pct,retail_trade_pct,accommodation_and_food_services_pct,transport_postal_and_warehousing_pct,information_media_and_telecommunications_pct,financial_and_insurance_services_pct,rental_hiring_and_real_estate_services_pct,professional_scientific_and_technical_services_pct,administrative_and_support_services_pct,public_administration_and_safety_pct,education_and_training_pct,health_care_and_social_assistance_pct,arts_and_recreation_services_pct,other_services_pct,industry_of_employment_inadequately_described_or_not_stated_pct,total_persons_employed_aged_15_years_and_over,houses_additions,houses_removals,houses_total,townhouses_additions,townhouses_removals,townhouses_total,apartments_additions,apartments_removals,apartments_total,total_dwelling_additions,total_dwelling_removals,total_dwellings
102,Central Coast,sa4,NSW,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0,836.0,1660.0,1666.0,341.0,248.0,589.0,595.0,225.0,820.0,4408.0,635000.0,1301.0,503000.0,99.0,337.0,439.0,49.0,37.0,57.0,67.0,49.0,38.0,38.0,77.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.0,102.0,115731.0,123.0,,18506.0,486.0,,14521.0,1674.0,102.0,148939.0
102,Central Coast,sa4,NSW,2020,2019-20,12572.0,7949.0,2310.0,549.0,23380.0,,,,,,,,,,,489.0,51.0,908.0,87.0,5827.0,712.0,1450.0,1067.0,1365.0,255.0,796.0,2206.0,3040.0,1128.0,73.0,415.0,1744.0,468.0,1281.0,18.0,5080.0,8401.0,8582.0,869.0,248.0,200.0,,,,,,,,,,,,,686.0,410.0,1096.0,1145.0,284.0,121.0,406.0,428.0,369.0,796.0,5034.0,650000.0,1454.0,495000.0,92.0,271.0,364.0,37.0,32.0,62.0,50.0,38.0,27.0,28.0,57.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.0,103.0,116463.0,104.0,,18610.0,809.0,,15330.0,1748.0,103.0,150584.0
102,Central Coast,sa4,NSW,2021,2020-21,12207.0,9312.0,2434.0,534.0,24487.0,2275.0,1326.0,93.0,3.0,3696.0,2064.0,552.0,83.0,12.0,2711.0,504.0,53.0,947.0,86.0,6044.0,746.0,1549.0,1193.0,1292.0,281.0,841.0,2291.0,3179.0,1219.0,80.0,439.0,1864.0,497.0,1366.0,16.0,5775.0,8627.0,8739.0,894.0,260.0,192.0,1433.0,1528.0,707.0,24.0,3.0,3.0,1263.0,935.0,510.0,19.0,5.0,4.0,1008.0,347.0,1355.0,1356.0,445.0,101.0,546.0,556.0,266.0,822.0,7258.0,767000.0,2183.0,582750.0,42.0,139.0,181.0,17.0,18.0,18.0,24.0,17.0,13.0,18.0,23.0,33.0,12161.5,15.6,2902.3,3695.1,29.1,3286282.0,,386.0,539.4,177.9,68.8,67.0,0.8,0.5,5.9,1.0,11.5,2.2,10.2,7.0,3.7,1.7,3.3,1.6,6.0,3.3,6.1,8.2,17.8,1.3,3.8,4.0,150834.0,802.0,172.0,117093.0,159.0,5.0,18764.0,353.0,,15683.0,1314.0,177.0,151721.0
102,Central Coast,sa4,NSW,2022,2021-22,13148.0,9362.0,2587.0,583.0,25681.0,2770.0,1274.0,92.0,15.0,4144.0,2078.0,858.0,147.0,18.0,3101.0,513.0,49.0,1013.0,93.0,6330.0,755.0,1593.0,1190.0,1304.0,306.0,883.0,2407.0,3393.0,1351.0,78.0,473.0,1972.0,503.0,1467.0,17.0,5851.0,9009.0,9321.0,972.0,312.0,215.0,1434.0,1851.0,817.0,31.0,7.0,6.0,1266.0,933.0,513.0,18.0,6.0,3.0,814.0,614.0,1428.0,1428.0,412.0,202.0,614.0,631.0,302.0,933.0,6301.0,955000.0,1959.0,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.0,334.0,117667.0,124.0,1.0,18887.0,137.0,2.0,15818.0,1179.0,337.0,152563.0
102,Central Coast,sa4,NSW,2023,2022-23,13778.0,9243.0,2696.0,580.0,26297.0,2688.0,1254.0,116.0,10.0,4068.0,2495.0,1016.0,171.0,21.0,3703.0,515.0,62.0,996.0,91.0,6516.0,742.0,1631.0,1186.0,1332.0,317.0,907.0,2421.0,3427.0,1432.0,81.0,458.0,2108.0,531.0,1520.0,24.0,5403.0,9191.0,10027.0,1085.0,325.0,266.0,1227.0,1881.0,933.0,22.0,4.0,3.0,1587.0,1286.0,772.0,31.0,9.0,7.0,835.0,1084.0,1919.0,1919.0,493.0,489.0,982.0,1019.0,341.0,1359.0,4641.0,900000.0,1429.0,655000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Central Coast,sa4,NSW,2024,2023-24,14406.0,9070.0,2680.0,622.0,26778.0,2808.0,1287.0,96.0,8.0,4206.0,2626.0,978.0,209.0,20.0,3833.0,519.0,52.0,1013.0,91.0,6591.0,752.0,1613.0,1170.0,1402.0,322.0,972.0,2450.0,3489.0,1461.0,81.0,481.0,2251.0,555.0,1506.0,6.0,5365.0,9292.0,10373.0,1113.0,355.0,280.0,1312.0,1954.0,907.0,24.0,3.0,3.0,1511.0,1407.0,858.0,46.0,16.0,7.0,762.0,432.0,1194.0,1194.0,477.0,189.0,667.0,697.0,330.0,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Central West,sa4,NSW,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016665.0,16324.0,527757.0,5187804.0,13140.0,,,,,,,,10.0,6.0,8.2,1.6,6.5,2.7,10.4,6.7,4.3,0.9,1.4,1.1,3.6,2.4,6.6,8.8,11.9,0.8,3.8,2.2,85665.0,,,,,,,,,,,,
103,Central West,sa4,NSW,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,226.0,274.0,19.0,19.0,56.0,26.0,24.0,23.0,41.0,44.0,33.0,4753670.0,24438.0,553114.0,5224662.0,41875.0,85.0,1142340.0,,,1686.2,916.2,483.8,9.6,5.4,6.1,1.3,7.2,2.1,9.9,6.9,3.8,0.9,1.4,1.1,3.5,2.7,7.1,9.2,13.2,0.9,3.9,3.7,86288.0,,,,,,,,,,,,
103,Central West,sa4,NSW,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,231.0,297.0,21.0,15.0,59.0,42.0,27.0,31.0,25.0,49.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.0,21.0,82765.0,71.0,,6671.0,13.0,,3067.0,978.0,21.0,93003.0
103,Central West,sa4,NSW,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4501.0,359990.0,282.0,280000.0,52.0,281.0,328.0,26.0,17.0,38.0,49.0,42.0,28.0,39.0,54.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.0,18.0,83574.0,115.0,,6786.0,21.0,,3088.0,963.0,18.0,93948.0
103,Central West,sa4,NSW,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0,140.0,837.0,838.0,251.0,33.0,284.0,300.0,522.0,823.0,3811.0,370000.0,275.0,285000.0,46.0,195.0,245.0,24.0,14.0,47.0,29.0,20.0,18.0,37.0,38.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.0,21.0,84379.0,128.0,,6914.0,89.0,,3177.0,1046.0,21.0,94973.0
103,Central West,sa4,NSW,2020,2019-20,12165.0,5326.0,2186.0,396.0,20073.0,,,,,,,,,,,6527.0,112.0,751.0,65.0,2947.0,478.0,1080.0,925.0,1103.0,72.0,401.0,1522.0,1291.0,478.0,41.0,190.0,876.0,200.0,1000.0,14.0,4966.0,6471.0,7474.0,756.0,239.0,167.0,,,,,,,,,,,,,668.0,135.0,803.0,805.0,265.0,31.0,296.0,313.0,170.0,483.0,3713.0,385000.0,252.0,290000.0,41.0,136.0,176.0,14.0,16.0,31.0,30.0,12.0,,24.0,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.0,81.0,84949.0,109.0,,7023.0,15.0,,3192.0,775.0,81.0,95667.0
103,Central West,sa4,NSW,2021,2020-21,12152.0,6030.0,2132.0,377.0,20691.0,1634.0,644.0,57.0,10.0,2345.0,1392.0,302.0,75.0,15.0,1784.0,6650.0,113.0,766.0,63.0,3048.0,495.0,1069.0,963.0,1117.0,83.0,433.0,1559.0,1367.0,516.0,33.0,204.0,927.0,220.0,1055.0,10.0,5393.0,6551.0,7486.0,816.0,254.0,191.0,892.0,990.0,443.0,12.0,4.0,4.0,848.0,574.0,355.0,21.0,9.0,4.0,830.0,125.0,955.0,964.0,343.0,31.0,375.0,411.0,202.0,613.0,5489.0,430000.0,408.0,325000.0,4.0,88.0,97.0,13.0,4.0,9.0,20.0,10.0,4.0,4.0,20.0,10.0,5170998.6,20450.0,449869.6,4922161.2,6494.4,1457.0,1462285.3,2066.5,1072.0,2427.1,1547.6,565.2,8.6,6.0,5.7,1.2,7.8,2.0,8.9,6.7,3.6,0.7,1.3,1.1,3.6,2.7,7.3,9.3,14.9,0.9,3.9,3.7,95519.0,608.0,33.0,85524.0,88.0,,7111.0,8.0,,3200.0,704.0,33.0,96338.0
103,Central West,sa4,NSW,2022,2021-22,13025.0,6148.0,2246.0,430.0,21849.0,2054.0,777.0,83.0,4.0,2923.0,1363.0,396.0,97.0,10.0,1867.0,6854.0,117.0,817.0,66.0,3274.0,488.0,1133.0,1003.0,1159.0,103.0,472.0,1694.0,1455.0,607.0,30.0,209.0,1001.0,248.0,1104.0,8.0,5376.0,6822.0,8143.0,999.0,292.0,215.0,1095.0,1235.0,560.0,16.0,10.0,3.0,851.0,579.0,356.0,22.0,12.0,3.0,815.0,181.0,996.0,1029.0,400.0,53.0,453.0,492.0,310.0,802.0,5072.0,550000.0,351.0,389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,79.0,86167.0,131.0,,7242.0,3.0,,3203.0,865.0,79.0,97124.0
103,Central West,sa4,NSW,2023,2022-23,13441.0,6098.0,2216.0,460.0,22215.0,1792.0,749.0,67.0,4.0,2612.0,1756.0,485.0,121.0,10.0,2372.0,6819.0,118.0,827.0,69.0,3459.0,510.0,1130.0,969.0,1158.0,100.0,493.0,1692.0,1461.0,651.0,32.0,226.0,1085.0,244.0,1160.0,12.0,5114.0,6983.0,8490.0,1049.0,333.0,246.0,855.0,1147.0,590.0,15.0,3.0,3.0,1022.0,793.0,536.0,23.0,5.0,5.0,781.0,139.0,920.0,934.0,429.0,45.0,474.0,504.0,235.0,740.0,3498.0,590000.0,251.0,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Central West,sa4,NSW,2024,2023-24,13622.0,5969.0,2224.0,495.0,22310.0,1715.0,721.0,87.0,26.0,2548.0,1829.0,503.0,121.0,19.0,2472.0,6757.0,118.0,819.0,58.0,3477.0,495.0,1090.0,967.0,1151.0,99.0,513.0,1735.0,1471.0,674.0,34.0,208.0,1199.0,234.0,1199.0,10.0,5100.0,6900.0,8609.0,1093.0,358.0,250.0,839.0,1083.0,584.0,30.0,6.0,4.0,1065.0,773.0,598.0,30.0,3.0,4.0,625.0,95.0,720.0,733.0,362.0,30.0,392.0,421.0,329.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Coffs Harbour - Grafton,sa4,NSW,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359394.0,11589.0,114471.0,1520.0,157.0,46.0,,,,,,,4.8,0.4,6.3,1.1,8.8,2.7,13.3,9.4,3.8,1.1,1.9,1.7,4.1,2.9,6.9,8.6,14.8,1.4,3.9,2.1,50534.0,,,,,,,,,,,,
104,Coffs Harbour - Grafton,sa4,NSW,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,155.0,231.0,21.0,21.0,37.0,31.0,33.0,22.0,15.0,25.0,28.0,336600.0,12708.0,112564.0,944.0,380.0,24.0,19724.0,,,250.5,161.3,64.6,5.8,0.4,4.3,0.9,9.5,1.8,11.8,9.3,3.7,1.0,1.5,1.6,4.1,3.4,6.6,8.8,16.4,1.4,3.9,3.8,52076.0,,,,,,,,,,,,
104,Coffs Harbour - Grafton,sa4,NSW,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,144.0,190.0,7.0,16.0,30.0,17.0,20.0,17.0,20.0,30.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,14.0,51043.0,78.0,,5913.0,115.0,,5638.0,646.0,14.0,62844.0
104,Coffs Harbour - Grafton,sa4,NSW,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.0,465000.0,686.0,352750.0,41.0,161.0,206.0,22.0,25.0,31.0,38.0,11.0,12.0,22.0,28.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0,14.0,51492.0,106.0,,6019.0,71.0,,5709.0,640.0,14.0,63470.0
104,Coffs Harbour - Grafton,sa4,NSW,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,347.0,947.0,947.0,193.0,96.0,289.0,292.0,291.0,583.0,2116.0,475000.0,537.0,357000.0,23.0,114.0,137.0,10.0,10.0,17.0,31.0,13.0,10.0,10.0,19.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0,12.0,52005.0,116.0,,6135.0,15.0,,5724.0,656.0,12.0,64114.0
104,Coffs Harbour - Grafton,sa4,NSW,2020,2019-20,6398.0,3059.0,1208.0,255.0,10920.0,,,,,,,,,,,1917.0,34.0,434.0,30.0,2011.0,249.0,697.0,626.0,565.0,53.0,259.0,971.0,951.0,405.0,29.0,170.0,772.0,160.0,575.0,12.0,2597.0,3733.0,3973.0,409.0,131.0,77.0,,,,,,,,,,,,,385.0,106.0,491.0,492.0,145.0,25.0,170.0,178.0,106.0,284.0,2085.0,499000.0,573.0,368000.0,31.0,80.0,111.0,13.0,7.0,14.0,14.0,3.0,6.0,13.0,21.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,193.0,52310.0,70.0,1.0,6204.0,59.0,,5783.0,627.0,194.0,64547.0
104,Coffs Harbour - Grafton,sa4,NSW,2021,2020-21,6341.0,3587.0,1253.0,247.0,11428.0,1024.0,482.0,49.0,7.0,1562.0,872.0,216.0,45.0,5.0,1138.0,1980.0,31.0,441.0,31.0,2141.0,249.0,715.0,674.0,574.0,59.0,255.0,1001.0,1004.0,441.0,30.0,176.0,834.0,168.0,615.0,9.0,2898.0,3832.0,4084.0,409.0,135.0,70.0,606.0,629.0,316.0,8.0,,3.0,474.0,428.0,234.0,12.0,4.0,3.0,550.0,204.0,754.0,763.0,218.0,81.0,298.0,311.0,200.0,510.0,2864.0,585000.0,753.0,439500.0,13.0,46.0,63.0,3.0,7.0,13.0,11.0,10.0,3.0,,3.0,20.0,350436.1,10362.2,118523.4,804.1,411.1,9.8,11731.6,549.1,783.6,422.1,317.0,80.4,5.8,0.5,3.8,0.9,9.6,1.7,10.5,8.8,3.2,0.7,1.4,1.4,4.2,3.6,7.1,9.1,18.2,1.3,3.9,4.1,59192.0,381.0,33.0,52658.0,83.0,1.0,6286.0,1.0,,5784.0,465.0,34.0,64978.0
104,Coffs Harbour - Grafton,sa4,NSW,2022,2021-22,6781.0,3587.0,1337.0,270.0,11976.0,1194.0,453.0,65.0,9.0,1713.0,884.0,295.0,74.0,3.0,1260.0,2009.0,34.0,462.0,34.0,2283.0,266.0,737.0,690.0,588.0,77.0,238.0,1059.0,1078.0,488.0,28.0,176.0,916.0,172.0,637.0,12.0,2812.0,4133.0,4362.0,439.0,146.0,87.0,615.0,774.0,311.0,14.0,3.0,3.0,476.0,430.0,234.0,11.0,5.0,3.0,557.0,330.0,887.0,888.0,230.0,117.0,347.0,359.0,123.0,482.0,2605.0,736000.0,735.0,555000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0,54.0,53027.0,74.0,2.0,6358.0,4.0,,5788.0,503.0,56.0,65425.0
104,Coffs Harbour - Grafton,sa4,NSW,2023,2022-23,7025.0,3562.0,1314.0,281.0,12182.0,1118.0,466.0,43.0,6.0,1633.0,1113.0,350.0,85.0,16.0,1564.0,1987.0,36.0,463.0,39.0,2395.0,268.0,713.0,668.0,580.0,73.0,240.0,1032.0,1130.0,506.0,34.0,193.0,968.0,177.0,673.0,7.0,2680.0,4187.0,4570.0,491.0,154.0,100.0,487.0,768.0,365.0,11.0,3.0,3.0,659.0,551.0,345.0,14.0,4.0,,470.0,144.0,614.0,614.0,223.0,53.0,276.0,293.0,110.0,402.0,1886.0,755000.0,495.0,540000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Coffs Harbour - Grafton,sa4,NSW,2024,2023-24,7245.0,3495.0,1292.0,300.0,12332.0,1142.0,426.0,52.0,9.0,1632.0,1111.0,330.0,84.0,12.0,1537.0,1972.0,35.0,462.0,35.0,2423.0,269.0,713.0,656.0,590.0,77.0,240.0,1071.0,1128.0,520.0,29.0,197.0,1046.0,171.0,674.0,6.0,2668.0,4178.0,4672.0,531.0,186.0,97.0,487.0,771.0,349.0,14.0,4.0,,641.0,535.0,338.0,19.0,3.0,4.0,579.0,117.0,696.0,696.0,271.0,39.0,310.0,324.0,150.0,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Far West and Orana,sa4,NSW,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25478358.0,7282.0,721791.0,5776664.0,8432.0,20702.0,,,,,,,13.5,4.0,4.5,1.6,5.8,3.0,10.6,6.8,4.2,0.8,1.5,0.9,3.1,2.3,7.8,9.0,13.2,1.2,3.8,2.3,48086.0,,,,,,,,,,,,
105,Far West and Orana,sa4,NSW,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,146.0,189.0,20.0,15.0,16.0,32.0,15.0,15.0,19.0,29.0,30.0,25114759.0,9578.0,688922.0,5910799.0,9599.0,19969.0,1098910.0,,,1548.7,778.0,542.3,12.7,4.2,3.8,1.3,6.4,2.3,9.6,7.0,3.7,0.8,1.3,0.9,3.1,2.6,7.7,9.5,14.1,1.2,3.9,3.8,46712.0,,,,,,,,,,,,
105,Far West and Orana,sa4,NSW,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,153.0,177.0,10.0,10.0,29.0,43.0,15.0,18.0,14.0,29.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,4.0,46681.0,84.0,,2608.0,1.0,,2494.0,429.0,4.0,51951.0
105,Far West and Orana,sa4,NSW,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.0,245000.0,63.0,276500.0,31.0,162.0,191.0,10.0,13.0,17.0,42.0,14.0,19.0,23.0,19.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,4.0,46973.0,77.0,,2685.0,3.0,,2497.0,376.0,4.0,52323.0
105,Far West and Orana,sa4,NSW,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,81.0,347.0,386.0,93.0,18.0,111.0,126.0,154.0,280.0,1766.0,250000.0,38.0,255000.0,27.0,109.0,142.0,8.0,10.0,16.0,22.0,16.0,12.0,13.0,33.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,5.0,47323.0,90.0,,2775.0,2.0,,2499.0,447.0,5.0,52765.0
105,Far West and Orana,sa4,NSW,2020,2019-20,7242.0,2980.0,1144.0,207.0,11573.0,,,,,,,,,,,4308.0,83.0,280.0,51.0,1605.0,265.0,592.0,587.0,652.0,29.0,193.0,865.0,549.0,265.0,23.0,107.0,457.0,81.0,569.0,12.0,2699.0,3719.0,4557.0,398.0,106.0,94.0,,,,,,,,,,,,,206.0,77.0,283.0,286.0,71.0,18.0,89.0,99.0,106.0,205.0,1714.0,255000.0,74.0,314500.0,25.0,131.0,154.0,9.0,10.0,12.0,29.0,23.0,12.0,13.0,21.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,12.0,47565.0,85.0,7.0,2853.0,,,2499.0,339.0,19.0,53085.0
105,Far West and Orana,sa4,NSW,2021,2020-21,7236.0,3309.0,1131.0,195.0,11871.0,912.0,342.0,41.0,4.0,1299.0,773.0,144.0,36.0,4.0,957.0,4359.0,81.0,297.0,53.0,1636.0,270.0,602.0,605.0,679.0,28.0,206.0,898.0,553.0,281.0,24.0,111.0,482.0,78.0,615.0,13.0,3005.0,3680.0,4472.0,488.0,140.0,86.0,511.0,532.0,247.0,7.0,3.0,,434.0,302.0,211.0,6.0,4.0,,421.0,63.0,484.0,519.0,139.0,14.0,154.0,177.0,177.0,354.0,2713.0,260000.0,72.0,305000.0,4.0,70.0,71.0,9.0,5.0,4.0,12.0,,,9.0,12.0,17.0,24612969.9,6723.3,527297.6,4873231.0,9781.7,937.2,1733595.7,544.0,323.0,2473.1,1692.8,601.2,11.2,4.2,3.6,1.4,7.3,2.2,8.8,6.7,3.6,0.6,1.2,0.9,2.9,2.5,7.8,9.9,16.7,1.2,3.5,4.0,49502.0,225.0,18.0,47772.0,57.0,,2910.0,3.0,,2502.0,285.0,18.0,53352.0
105,Far West and Orana,sa4,NSW,2022,2021-22,7644.0,3355.0,1203.0,222.0,12424.0,1168.0,391.0,41.0,5.0,1601.0,847.0,179.0,52.0,8.0,1089.0,4494.0,79.0,301.0,59.0,1750.0,273.0,601.0,608.0,739.0,33.0,225.0,953.0,585.0,326.0,27.0,112.0,502.0,89.0,654.0,13.0,2698.0,3607.0,5140.0,648.0,210.0,127.0,528.0,641.0,406.0,18.0,6.0,,430.0,304.0,211.0,8.0,4.0,,328.0,93.0,421.0,426.0,132.0,24.0,156.0,164.0,142.0,306.0,2947.0,275000.0,96.0,342500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,19.0,48107.0,111.0,3.0,3018.0,7.0,,2509.0,472.0,22.0,53802.0
105,Far West and Orana,sa4,NSW,2023,2022-23,7937.0,3241.0,1182.0,244.0,12604.0,1127.0,363.0,35.0,8.0,1533.0,1019.0,300.0,53.0,4.0,1376.0,4515.0,86.0,312.0,54.0,1743.0,272.0,598.0,594.0,739.0,31.0,232.0,988.0,603.0,368.0,25.0,126.0,536.0,103.0,669.0,10.0,2678.0,3651.0,5222.0,709.0,205.0,139.0,489.0,702.0,329.0,8.0,3.0,3.0,581.0,429.0,314.0,26.0,7.0,4.0,368.0,60.0,428.0,460.0,161.0,20.0,182.0,209.0,174.0,383.0,2256.0,290000.0,83.0,352500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
